0,1,2
12.352189355931609,-29.679406936787764,-71.70980635047908
-80.65145250780473,-22.58174544350453,4.80507695003162
-170.938570809992,-42.269304087308385,22.31493110289021
-151.36410834015084,-86.04961586271742,100.25697810096474
26.45871978322151,25.588404801082767,-23.930261315680877
80.05674504590772,47.98701465696971,-7.647610754282062
-34.92812627939269,-12.395034677623238,-44.872742286825314
43.344507392003806,-96.88023579818669,-24.84720371715324
45.33691884206762,-43.41620965790178,-44.4047742691895
-12.016004020366998,-4.666073421879102,5.423058229940688
-59.60564482623528,23.60593657480358,27.94658004038664
-151.4588464123513,0.826556636111301,92.97508165067025
8.438594154420686,-20.61936804173743,60.37813722267097
23.79934137194869,-34.868320050661495,68.67572845871469
-100.51363396608693,-53.05115654857895,0.9242788666619216
6.927009600287725,-105.7876548835293,92.65070431079032
4.850973991641313,-104.8565557543606,-169.91552423753393
-40.80421763881084,-152.47456523789333,-120.47694430740344
-170.587637521251,-76.34132135275958,12.07510732604644
-147.76768160899937,-7.1507928964731,-63.41622151704114
-374.98088765105837,-58.2008794789553,6.882524518306959
-92.2345459327021,-71.26936794975681,-33.85897282433244
-198.47504113986508,7.423212579866292,-111.51857702503511
-87.61833108569509,-42.62091660181745,-42.440987224842466
120.32845588426258,-11.478915288596975,76.62210535544507
276.12843662817295,-18.73307517945435,73.64634050538554
-98.475028988367,33.86395290599673,73.9544216625872
-205.43443679190642,-52.91662033515458,85.97999273212858
-45.477706678794014,-18.12678118182945,10.152436511142277
98.87824611429325,-17.546980764787495,60.78403733102436
-74.22583723344638,59.68350002268387,22.51045413571575
-96.33466878556062,-116.25674456427,82.68907332014568
-232.64247232114982,-40.2311087692778,-68.92288688101962
-158.95685582285898,-89.16386164417669,-22.85473648232935
73.76350242796939,64.8930298320047,-107.90269301418836
-169.2198000551479,-2.670242015810638,-62.61183837833287
185.47899754329396,134.58724520409598,-27.95822145295728
-161.4865710246928,-72.43997422266965,5.926303611711759
75.42873519126123,-86.90090122638716,4.397038625818975
16.768473785220273,-208.06500438431183,-22.505033510333792
202.64326942567968,54.93037074191606,23.692640880662605
183.15292524995795,16.911775083901205,10.762449261177897
11.908012288156934,91.18325924618574,51.64161290686525
88.47234621259202,-80.96714256703845,65.11207551869553
66.39822789182031,56.45324815918622,35.03475522308579
185.40804795391384,-61.52176894187221,96.48514686888313
256.2268243035028,0.5052942029741848,2.5007663621421865
219.06130920612082,-12.789059883227385,61.326255733252616
-11.508039059810052,-92.6620069630959,-59.18141344702792
313.6073563482789,-119.18650449105824,-72.9456200800783
-33.67280373102917,59.07883655463717,-36.56338009371339
-158.8665101818155,-14.96828155281652,33.77063485740257
63.518911312637904,-73.63799045377019,48.205311291222856
-130.3577663533613,-129.4866148181367,94.72657781226205
119.85985040487577,-11.95837634329991,35.48271799706124
62.86246831666944,-116.73206534530526,139.9294299338986
248.4290787854473,214.01225171793115,81.26845017938467
255.564767352689,87.6754676736795,54.44809060162133
117.15792704180069,151.07052913916783,103.74587215263033
118.99947017673456,175.85132848530557,113.5859819363488
49.45207442866935,147.05958053799336,179.51106723922706
-210.7304580182765,6.260886011161701,156.6947740110829
214.88619991411426,147.02054794094474,70.18778157734893
449.17677633553285,97.4511210817345,86.85531754753903
-20.33456129760956,-95.68330531784713,58.88003639308459
-56.631343267317554,-97.57282986342985,42.63060057630152
-158.06933734929956,14.201550789113297,-89.41784030837287
-23.135856069423205,-45.197226502546144,-1.486928485280334
-144.1319410187098,-60.59274228288653,54.39768913034866
47.137901355563585,-40.59397435087786,115.0008796229623
-14.951114260909764,92.167155768429,-66.31483945308644
96.88287977531769,-1.4646672222105113,-25.91651250854513
-76.4751068780413,55.79116267071582,49.88643958856461
-222.8277969694085,-21.003734342397273,-3.7122089910662917
-137.94945225117186,26.42401472930748,-33.61122774652942
-100.0820727203828,-81.14790802567498,-19.46833317109203
-30.483530911961545,-9.134081983529294,42.43064202672454
107.91879523478434,-39.68649403169012,77.83818823336073
-135.67700173441145,70.10850296210872,-36.28432246892104
-136.09516073266803,-138.51701560150337,-88.48439657622006
244.39636522784494,-33.27721571206563,-53.890536777638296
73.5825562538843,-28.28725457638552,4.816438929099801
-265.4944150285345,-45.148058597043665,38.40814996715343
-38.15223858582978,-70.74618989925472,70.77669690780792
-34.13740779186891,-73.82200931192564,-42.29386796235443
-63.31980668872308,-44.0435419613447,-35.04052517150408
-48.97243888094033,-62.475388032136806,-55.66131689913191
-58.4704626314679,-74.11156790060899,-12.026077287388192
-30.102926151596986,14.78734045782424,8.94756738709024
-118.90102449385874,49.015511703951084,17.65539215533838
-166.43558146218317,44.300205190371955,84.18292264645754
-126.95928161157752,58.522253970497886,31.872251453357666
-163.38689242333405,179.09220023154865,31.58690725543915
-152.33089013345224,98.8881457058899,-29.212937690932158
-73.88145791632108,119.13408965758283,-31.297792318239388
112.3981456627143,85.99995389509901,-61.81416103341082
64.9790361088215,-51.04077545987472,-2.614733250741207
-15.624633165819933,-50.72734855299564,-28.059871868752555
-41.9018642772626,-11.252188359900153,58.670388145459754
-14.166487541118885,-24.13773985688573,39.156480988740284
152.98606331582565,-0.23835680396286205,36.52329746392987
-131.3611899169737,-80.87876091735008,75.56619144639362
165.55691356454153,36.59230403379574,-60.6110566876108
-11.236769001832256,-34.41383383013021,2.0103504758387354
63.163683985505024,23.48035599719265,-69.50788399418508
-46.22893588081681,-56.2769372268322,-68.5539792705975
-16.393400231721362,-3.165907763042503,-90.93347198387293
-21.405759581917344,-30.387416499833467,-69.4956096108761
61.097758919302805,-77.14145231252888,7.005086109904651
-18.771362112755746,-53.69005760952917,-50.50099083044244
18.735496785096778,-37.623800992650196,-100.22268490990774
29.48512467236762,-75.72752025383174,4.806179215221798
-257.6691557876854,-7.148155673707221,14.370526485246259
495.27774951404155,-45.30812440184345,50.926602274414265
147.8937867806303,184.54427479037656,40.356161633421685
-136.21379507053476,12.514765328047929,-49.50152538281098
-219.56865543186774,-209.3616257646202,-32.57602191208406
-141.23284909971866,-210.77129405284524,-17.46387442419787
496.2416940202851,-61.52105084464087,-64.06412245101977
415.9410659761649,-115.71829900096267,-104.04204606271946
-106.81079884093019,47.049524549993706,-72.77953047149452
-149.50732341120204,106.3392500251708,-92.11793273013537
-374.8043236797698,110.43208991946658,-7.8725440019154025
-221.68491491511833,73.4114922479163,-48.57942648667166
-85.85616301450254,90.83018694281654,68.47108317962629
-3.6587961393611113,-9.567879333445937,33.629662536699435
101.21600041407548,103.14617931778591,45.05186302451538
-34.484250883975136,32.1396186660018,-97.76441167158632
-86.28062573099555,-17.776046379815185,-26.621765917709297
44.74973033319095,-5.9376603989878385,-4.501355985332289
-344.95395057098585,-13.344938712763055,26.0457849883767
-274.1128162252048,-21.57330103821363,8.632330292604856
-240.8577854673881,-82.59690139769418,-4.71162600330881
-85.97942996888067,-87.2224185121755,-37.303832548620896
-179.8992817389761,-66.15525991962959,-58.72745687495907
38.80319068933173,-29.975601029738932,-34.54718433893816
396.6334467213156,-0.4327456407017862,-178.07392463661975
254.49613685995365,-57.28086359739119,-140.6270550787298
65.8969136164867,-43.20324729932614,-81.73632530784128
-13.783432008662327,-85.93228699022534,-80.42845735748831
271.96680089969675,-73.0411056522879,-70.92036891938166
123.63670511386773,-140.59932111154137,-65.46576923328449
243.50146198183188,-18.187900706664433,-170.33218875114298
256.49851730704717,-89.03641007462613,-99.58028303776713
215.67923575482155,47.30690947666187,-42.005069121270466
92.09075645048452,74.42144257483815,21.768959958924288
-203.95961230497036,82.61188275065932,39.875843696006655
-225.57157178657982,66.3553605408951,62.42621050677387
-57.93521010368142,107.45115091218099,-49.33670412506619
-234.02760114811844,33.000640681236845,47.00321110781195
11.236495980558539,133.61810141190477,-45.369192587983925
147.51391498050808,119.07678014331316,-74.25677307953453
276.87180225304627,-39.72326470437732,31.526950742150557
87.84138329010311,-42.877347317823045,10.504577533647849
-245.62236725311095,39.204920487003285,-14.890854503484451
-25.22477874203164,-21.217427995575033,-8.182743219445578
-51.735734534192865,-108.93617653827965,51.94873510119415
-167.65889694999277,48.922307493534056,-31.317453806234223
72.72899805072906,67.14002313654174,-34.457509790045506
246.0259413700816,-38.89694244589094,-50.07361387542534
96.89148668449819,45.816500281415884,129.18943114127597
-3.3961335860544377,25.80504322360816,110.25146196487813
-160.20844250472135,140.69406757857578,134.1632786586901
31.39342769646387,92.1646135536958,13.294087116014879
-171.45742157010793,-174.90616342446305,124.70305278013399
-18.200708110037976,-101.5331428982578,100.87896933316287
137.92662866264504,49.887316579828486,-23.206826615194473
-15.200179518361978,-163.87164900846346,-56.37027336799284
-195.47297815634352,9.439863231280034,-189.97903387067436
56.9062282336088,-24.82210461610609,-95.11657566790359
-346.19338839053404,-2.3311479564265474,-172.89445915440757
-149.7237817782088,-3.910648751459187,-150.1608131436692
-394.37191728547157,-26.063158879336914,-113.76524858911175
-164.16527488506327,1.7621402637651586,-50.62541708454175
-256.38068277668833,-13.108815716269515,-154.7155114091405
-91.08760928185032,-85.99792414132867,-191.81491338878698
100.49705544849647,-81.05408844896401,60.12072587224367
689.5696370757007,-69.39764289204057,-73.11795855028383
8.047693202668338,100.60827018199323,58.17275971316564
142.7320419901173,8.080313586682992,20.166286509157434
152.2054845588404,33.93226501686139,51.56953557355899
256.1884987556776,-135.40918656832514,41.00486391506197
411.4338951801042,10.544622095529308,-18.10058508312663
408.8520909208758,-72.69382654484295,-81.64266906428422
6.002784811345214,149.74828024877206,-18.007385702598704
-24.28588226231432,132.73576177711666,6.515868781394315
-11.60081464549985,142.24120368210666,-21.295928029118066
-25.274459289338935,91.73427802578014,-30.847870444143506
-41.61895039876508,178.55062449569195,-48.075998748781096
-75.33096824700594,150.77500068943084,2.9578689902636035
61.75023360055337,230.2064155280654,-51.573630276239385
-88.42976279302664,129.91760961429978,-6.6817769453920235
225.3054522391319,-57.546690106816214,28.060797264909578
180.32998692748177,-109.69970480913895,33.600178795256724
51.88143736428492,-49.45564680556282,70.98682383392787
81.00744390614157,-70.24995024484396,86.99258853515559
206.16550200723344,13.242471948359194,54.50864311999619
53.24363354892452,-50.82356668524832,75.75241593641235
165.44019897283175,20.021195222347174,19.698342782351485
73.92241648713204,-92.05646264920945,43.53961483043855
32.029122918009435,51.592159633059616,12.189736160790535
57.19260737317529,17.966047603401393,49.94688568012075
-212.6041446826095,-9.275428730994154,3.5909618589491
7.023847291735793,20.00509973265349,75.56298709327349
189.60696889015372,42.866686274302886,-51.853192619622476
279.1086655588381,47.96237461213008,-21.03495932814631
77.70386735035655,-30.361739156295165,22.63644856975631
97.42207798569638,-97.09677966746223,7.047058124419732
194.0538154965214,106.78426736762421,78.35737339436209
50.04984253860773,-20.850736530292327,111.54474108891584
12.758176716082044,32.43290037128418,55.39149711112854
29.484674995381273,-48.88697918759614,131.2872078733021
-26.67300310278693,98.1634598024934,-15.588425280989442
-52.53652998026019,30.01190030425284,5.991727769250046
289.2045926797288,-29.471434213796808,-21.702593584266364
210.3366682844487,-99.4614608741887,6.743941200215648
216.36291888192346,74.30653610669413,37.6900004224569
340.89528695554725,-2.8045264729784933,71.28992678701178
-71.3880623454125,16.87691299267321,103.0607521087725
3.4413932857222758,-33.98634670451104,56.19095832430003
-181.85379885923845,-56.887569006731496,101.4455782245941
-177.1912124271628,52.63859348178365,94.93828424751361
-72.86482690901671,-60.727773981605566,39.21901448350251
54.18682925009402,-91.58656326495223,130.22043804658387
95.6668334504435,58.96636826869616,-79.53063519442547
-50.116416883653194,-20.769247033264495,13.110475741134328
-202.1381060541235,69.77274294994285,-65.22169936181147
-203.7636086609535,29.24108444069774,-3.0412723115928766
-116.53728915971412,66.03673752902742,9.254222782509952
-161.2168783446103,-7.297338024748052,25.103540723932998
-69.92053106715957,73.12533089360596,-47.173878084965516
7.5366208065360185,44.7170206014736,-106.45199078036951
61.06499575776989,32.13593379693861,211.22741037554243
102.94649880156348,-5.8668558341502495,173.1395199330996
80.37504263347304,106.4195016811897,225.23229903267708
70.42391636977905,-8.647047227471084,130.9253390871286
86.76567899499574,-8.365642328802691,236.95887377402076
56.009857026107206,-23.664527730788816,238.91548168999702
138.0292222735799,21.774042685963288,187.77443972895048
66.99056810167986,-120.45133330939026,130.3621304748776
151.94859142430795,-13.222467178174043,-22.10710419300208
192.55401091013525,-98.37106035293681,-21.36539576896707
25.889195609726418,78.48187294975568,127.06104440064429
-199.30485961596705,-37.4076608252711,186.9054089154762
-94.20052073795715,21.133651170418265,15.595540108489942
-143.43383991735627,-18.26649651984806,118.20104788523328
-26.290955357158293,45.274823817726286,35.99343160321327
150.01049420995943,45.28510967335167,-13.840323394863674
288.81306182122637,-73.40157956994882,82.06843679042241
79.34124899140451,-28.367022560644436,95.26789771046411
192.38462535415147,-23.13969878965279,30.97322901050797
10.398423811836485,-83.07625338331133,50.9715496635181
75.20375603788742,7.027416831166999,124.4327421682302
-16.60177735517234,-43.19868845043775,107.61731630830025
-210.27676919613307,-82.0383888992027,120.62246768923353
252.2655762411854,-104.10441740113957,36.34341591405059
-3.3205128635465453,-79.04400633360811,19.018572091699866
-102.0616247180745,-131.7692515093594,13.550730223941748
-85.74101692062985,-72.64527838893433,49.091675835259714
-97.78431575880538,-96.73039038702574,-3.0534863513254877
-171.96145875696416,-34.68813090966902,-18.77144736266212
-174.56114575527653,-41.2692711219174,19.703793447311554
-170.16640740433667,-92.00157551698051,71.1693975420691
79.1792618882531,-130.57930192742177,11.991739098303858
412.412902310249,33.57067636461005,-73.5923866719408
159.68875839134688,57.268651724818326,-9.92896016733973
404.64126686502266,62.608455307059856,12.575551122561675
184.4479575164423,84.8113085884497,-29.807239939441097
204.17236543032493,58.53253701847148,-45.308173585510076
255.07584470709472,8.44448188856185,3.4935812037239846
303.83756005200667,46.74609585635892,-52.862671967842196
307.53966502239587,28.346357668707846,-134.1922167896019
-39.47394839070006,-6.591758413384683,5.8693848412703185
-86.04493698151803,-31.763630688566614,4.142109576332382
-216.4971639799512,119.48289020600963,29.85016459742145
-165.32542915226688,78.91420594613993,10.78723910614249
-68.3943148553005,35.728739569366724,34.0669857671329
-169.00563365664283,52.47856907510111,21.754394226432503
-63.75715766719114,-0.9410464009267424,0.3373620375668608
-61.464448006198005,-52.00487356855419,-22.227815153633355
232.3926363686815,55.298630654352,-2.8190956292002203
218.22519815009824,90.9304709573651,-41.20251920564307
179.11599476008632,48.54218126347917,-36.03059840956843
-126.87557721117668,-10.433077309582465,55.101794080333526
167.71971771873052,-99.22581335159724,-5.4390705462426485
181.586538965559,-54.658523237347794,73.92330060637005
5.886868051001465,-82.28657870969172,-14.361050888198694
-190.91706993309484,-113.73699307748242,14.437521473964058
197.46090624187647,-26.65617339388464,22.205366285262826
139.3005689599368,-97.61183982228938,29.65428168445751
379.54849189473236,80.63220192779498,8.808257010795824
473.70961767137373,17.589489203357015,-15.95191449163209
-125.7468006234551,-33.46639723558911,-107.32411513019132
143.34979908486847,-4.696940242466877,-56.35673730608762
76.70189295279538,12.519959966674909,-71.77456663695745
189.03493001595348,-82.12309203229407,-78.73818004113888
394.02240590778183,-114.08359062512203,-93.22378808848215
482.1227697664966,-105.49386633494825,-95.16158554965882
-430.5574785828445,-63.60098791401445,-24.18002415308032
-218.9145345364631,-66.83324942948958,60.147036628369705
200.74599046371034,-97.02666851437164,7.923918564515059
454.2575294784011,-68.1389907811012,3.7458105151075713
-174.89915866064777,-82.90676353314569,-69.01020777881617
179.1844546746148,-120.43255906403407,-8.7213695108634
200.80175806365088,-56.48823018434594,-1.29243705924371
61.19799650193889,-42.80516504028815,50.86778962427251
-49.46749403114726,-6.500161791789317,117.87199589826692
72.60233706831775,-20.674461303116896,81.26390062126153
24.367311470476217,-63.968368557930674,12.497720383876564
-30.651370334592194,-57.0117025509316,58.413030270641116
91.96299082249244,-78.34317814925959,-16.523628070623964
193.5020799757388,-79.08808550353454,0.13838095867940942
-222.70285927478,-5.773008136191144,-159.3129170652101
-226.63905703447236,-29.719226460283192,-106.57210008586091
-160.76464657791334,3.215744437691017,-171.6708329992409
-323.22567446755403,-67.58916435935777,-107.12726490161556
-269.706036500362,70.69443648526077,-154.83729720272575
-391.054218484755,-10.057865105246426,-137.5454217192323
-239.1877923308863,2.4595681481553,-201.96195418402928
-143.29307243652966,-12.665398627346324,-191.66942705931427
-3.0244562025854136,-4.288371742349623,-19.364652378847175
73.66508161259576,42.33652327487201,-66.06912203302372
5.431636421138311,29.50757829485565,-28.495532238291407
-130.09421672436312,-34.60620868021016,73.01567738548512
-229.03046996385132,-156.07354553168796,93.19698725899373
-53.968416572005836,-118.35392796194046,62.330926259521554
-106.93385574833147,-104.89286586205236,-54.76523858881426
0.9055907135673894,-101.44445885096957,-14.303069401580794
-135.33323059850088,-45.469294757266034,-74.13168135059689
-130.26573466743764,-57.10896366805501,-66.64417408003084
-92.809279343137,-26.072602925382714,-71.6704158087186
-139.09940477363534,-54.60159407218916,-71.00262532022974
112.46500379664319,13.64260545232057,-64.10279960710903
112.9551395552729,-0.3183791400129787,-44.487792661297384
-52.0663470293468,4.285659222512271,3.2435839317089097
-68.13427194877512,-25.65198489402966,-69.36475836496602
9.446240155551664,44.82586647130817,-92.0316452430462
-26.686035298697774,12.673457459073001,-56.14895733782772
-130.8667338922132,27.961622641050248,-22.023735138995395
-106.35788889872063,37.45829809810853,-21.815700793216422
83.07357962140888,71.25588828299566,-51.73643593565419
19.925806737375535,14.710816642600118,-28.392968428087585
23.428737863097854,38.55631787135492,-51.532790898114186
-4.725615801280597,1.1268245852954941,-58.10527278861762
208.31239012800535,69.40134319708518,8.739407410824573
7.0203001164745436,25.389729977486468,34.82178553763227
200.08809339356634,23.51069989041942,9.104429562923753
-63.24992332559229,43.76922434824648,15.655446033800464
-271.8110065812544,113.39198900978049,137.62905526406354
-70.27290728538703,133.76153487112362,95.86585288914095
233.3963977487059,-3.1046440424761563,-42.411326335826175
57.29321541004602,23.669313098621878,-113.46145255205217
109.62685300531564,143.5250973763247,-44.02496140779911
145.60221553796077,104.85591579212355,-42.2638448651046
-99.1284317737909,121.95638624877385,19.99191395170324
-229.60856366537496,116.78690208438435,-21.721893312524724
-69.69916185600339,99.54417743964774,-1.9426163941749008
-92.17094400805243,121.8276012304981,-6.537631995402936
6.257653921424126,95.17019997027893,-25.57094147085284
43.66502422270753,93.50967001622172,-74.38412246204032
164.08290301756386,5.196551862147786,-84.17120945408858
72.74725754927479,-10.299667724707609,-54.49999839926664
43.54996943082636,72.67398735945643,-46.90696679144991
20.70375255502501,-22.924427252571277,-63.580513354109925
-28.214695061128495,-33.81597313744031,-31.26370510735607
83.95422030581662,-45.76449685648173,18.325897154813028
-17.172206696539472,21.79882293903725,-43.712559557566834
52.2010144143886,-62.86557487185658,-28.219116580084208
-20.27252071493424,88.52069652656243,-11.463256334787824
25.661590975923207,149.47938128652072,-10.534028696003437
-219.60865498185416,177.1256631171099,80.46598649361313
-141.72221999678104,102.53214872017683,-26.67530710680409
-120.01968647640903,50.89305228410746,64.08718187763203
64.46919537297232,95.27841004940736,14.495849103064355
103.52432702358699,139.7859643316656,-40.10014933792528
157.31757255310023,36.44492028743779,11.439720815179745
-11.753744136589647,121.94148128961945,-51.87796850203168
86.4333671584487,130.12652001208914,-68.16612765574895
124.05670486593633,140.79921332235867,-38.87987098680082
240.84463562624327,38.23655151101476,-92.32957473355063
67.97715032331331,54.988049219297224,1.066422223243169
-132.15205430944997,43.23213109435111,-2.3898870965969308
-165.67411525095326,-23.59779639452974,-53.80346674613369
-270.56837744007714,-64.36310532880248,-8.002663961859772
-119.19516721473971,-16.867529734533683,-19.194905188754706
-69.34196485950824,14.7518566615921,-74.7168423844742
-324.94463303133483,85.99935076595376,-18.769890824660585
-254.26437599493602,2.457564080518386,-36.96908177752855
-303.63748788581495,94.60877433684696,-42.11637049504632
-364.2721946903778,76.16011752101045,-31.935371971009186
-124.6862832906649,30.029101676665686,-112.84958902117903
-232.63512367908157,-95.7859401783583,-51.22197865776463
-52.1424040597313,81.01107399854646,-67.2121594158151
-358.397350755305,20.441714020428275,-51.897279419830355
-196.57572941879965,107.4499280668693,-108.39411286952134
-172.76330536056705,69.88114266222885,-170.61814250484306
-46.611835725324504,100.98908188530554,-98.60549299713055
-112.50989653832644,29.860888758415186,-79.56483482800012
5.314599906281661,65.46010840282442,-90.23721332290386
-281.00873476132074,26.98957883153569,-46.88403533421219
-153.09230229554296,-92.91523290789492,45.68235386590889
-134.5129349998708,-45.2315740897476,1.790459325255748
-134.48679695224408,-51.115712582735526,72.12023940918588
-22.600393948915972,-36.054234955165384,-59.07147157624675
-368.02779097174704,-100.51797009551646,34.335752409419754
-270.4843234558383,-72.03746974204235,53.392228392412
24.064915479885784,-54.78625006254252,-51.56080126445676
-103.38704062411601,-118.40681149469594,-58.81415636650626
201.37841678799893,79.8752979390879,45.26900475862372
100.24826278497294,84.65162922869652,15.291134716895444
82.21961389801126,43.17729957838291,89.3083870383583
273.81863079095314,56.833992573758785,40.65373788365714
62.23877978622864,40.80473402108192,69.23481439127589
126.10411810772895,-117.7988869109522,37.27261270447873
-81.35297033280062,-98.63272603395673,52.62343533977248
-95.99780130496927,-170.63030594171715,52.868147980686174
40.05383648929857,101.47748037820662,0.280288629934932
94.13264161021041,71.35210663848788,61.01310912675834
-14.234429981385714,188.50677734970006,43.02796293339706
-159.71745193871456,133.86231737145195,102.71490989247853
-168.98480856583816,117.81916531101477,66.69209737059545
-0.9566526937003551,69.10527644574401,57.994127160926794
-7.139195562845205,103.21654686478114,13.427727387427359
-229.74773027884933,125.1215904572752,61.25577125376503
-42.96977457215382,113.02398312695425,-54.36042692301034
-120.35751383506208,100.16771116335458,-54.35489538944511
-110.44491647282786,100.86917094364516,30.73391023682105
-23.124165601245206,39.72892077993341,-44.571581482221895
-95.76725109120636,120.98175258732503,-75.92607864155414
-188.28054344613685,21.886706390350223,-51.228415870708155
-21.18088287294587,128.30270522965577,-71.90666217789402
-24.915225051495767,51.95703716477192,-44.56723432989872
-271.1954996571764,-55.70418258427084,79.64951976464486
-280.9049889131191,-42.79964685892493,66.37164995101433
-194.09619421480483,10.222161138831174,142.49162902847647
-225.7956830993295,-54.55926062091395,71.8105094166627
-153.76567058463183,55.72133475852352,139.17081951295873
-344.9879840293611,-23.351166439195566,149.5459930999414
209.66510257618825,19.156244529630204,23.2704775722946
253.8071551052789,-36.20395355750443,12.990366615589135
138.70788214142434,112.3246346633347,-3.9037627512180766
87.10717865776917,50.66918190539883,62.680601999438885
30.974167577559985,87.02421255454213,53.08617918816678
108.25419957240244,9.586163921308104,29.250708595364905
-159.06550810956867,29.512499185080834,-8.962916633306726
-65.7504784866624,-54.00294972769775,64.2565225680562
-51.84338698000309,48.74450576277754,-26.374613796676844
25.742058442338102,-21.884084863315163,-29.54365756874358
121.26772062866168,-77.34627592607237,-55.85678066128325
8.858955714411337,-98.03870234067426,-27.63427799914626
-202.63011345714975,-43.193830931614585,27.562400702054152
-218.19923106573052,-69.92046570301494,-1.0158346165334813
151.49981707281782,-68.17197976077132,-69.55357655574238
156.5836103437596,-100.50593588706076,-29.933663108901253
21.971145631858615,-25.716069421583715,-21.58426743739168
-52.29862125635691,-52.82506409450774,-17.282515245873267
40.306553390931825,-38.6086841516646,57.98001255570791
-127.9871120307455,-19.028829139667906,113.21214077683624
123.9574507057764,55.67604516190368,23.69710278323812
-128.80217449360558,-33.69760524155077,48.638946159504634
456.6271158373281,26.868478521528992,-37.334452654442956
112.42310134157144,-31.49086690955549,18.028286155206306
153.60566940593662,12.464509765372261,23.2053301405098
211.1935505300184,-38.698935809260064,-36.20639970857828
-36.56427491775717,-39.175370249931355,-25.067137706602992
-81.51633359784122,-61.92016394287507,12.313770309275416
151.0469751407408,59.743178678337586,-2.8903752323401726
145.14062135281173,-49.50195690038653,-35.278879466985046
-42.79431886495992,7.400960166800348,19.05015736561819
312.6908167190562,-88.44963791802302,-23.235599813484647
64.3832196928798,-84.61671516876733,-47.84417835028334
-172.80356671557047,-98.96893900583215,4.561790683876342
